account_id,as_of_date,balance_amount,update_ts
ACCT01189,2025-12-26,74438.12,2025-12-26 21:00:00
ACCT01190,2025-12-26,60282.99,2025-12-26 16:00:00
ACCT01191,2025-12-26,14768.66,2025-12-26 19:00:00
ACCT01191,2025-12-26,14758.94,2025-12-26 07:00:00
ACCT01192,2025-12-26,64047.08,2025-12-26 01:00:00
ACCT01192,2025-12-26,63440.33,2025-12-26 07:00:00
ACCT01193,2025-12-26,19585.48,2025-12-26 23:00:00
ACCT01194,2025-12-26,66255.25,2025-12-26 19:00:00
ACCT01194,2025-12-26,65214.63,2025-12-26 05:00:00
ACCT01195,2025-12-26,71578.64,2025-12-26 00:00:00
ACCT01196,2025-12-26,55567.1,2025-12-26 01:00:00
ACCT01196,2025-12-26,54120.65,2025-12-26 18:00:00
ACCT01197,2025-12-26,34164.15,2025-12-26 03:00:00
ACCT01197,2025-12-26,33536.0,2025-12-26 10:00:00
ACCT01198,2025-12-26,99828.56,2025-12-26 11:00:00
ACCT01198,2025-12-26,98641.56,2025-12-26 12:00:00
ACCT01199,2025-12-26,41528.11,2025-12-26 08:00:00
ACCT01199,2025-12-26,39850.58,2025-12-26 23:00:00
ACCT01200,2025-12-26,35996.02,2025-12-26 21:00:00
ACCT01201,2025-12-26,56618.64,2025-12-26 18:00:00
ACCT01202,2025-12-26,38048.55,2025-12-26 23:00:00
ACCT01202,2025-12-26,36654.79,2025-12-26 01:00:00
ACCT01203,2025-12-26,58808.47,2025-12-26 05:00:00
ACCT01203,2025-12-26,58579.94,2025-12-26 11:00:00
ACCT01204,2025-12-26,80158.5,2025-12-26 14:00:00
ACCT01205,2025-12-26,52085.75,2025-12-26 12:00:00
ACCT01205,2025-12-26,53581.43,2025-12-26 05:00:00
ACCT01206,2025-12-26,69634.23,2025-12-26 16:00:00
ACCT01206,2025-12-26,71967.13,2025-12-26 07:00:00
ACCT01207,2025-12-26,43852.21,2025-12-26 21:00:00
ACCT01208,2025-12-26,73170.57,2025-12-26 05:00:00
ACCT01209,2025-12-26,67500.53,2025-12-26 01:00:00
ACCT01210,2025-12-26,22315.03,2025-12-26 21:00:00
ACCT01210,2025-12-26,22001.34,2025-12-26 14:00:00
ACCT01211,2025-12-26,189.53,2025-12-26 04:00:00
ACCT01211,2025-12-26,195.65,2025-12-26 08:00:00
ACCT01212,2025-12-26,7603.56,2025-12-26 18:00:00
ACCT01212,2025-12-26,7179.55,2025-12-26 12:00:00
ACCT01213,2025-12-26,72652.69,2025-12-26 05:00:00
ACCT01213,2025-12-26,70452.38,2025-12-26 12:00:00
ACCT01214,2025-12-26,65310.2,2025-12-26 12:00:00
ACCT01215,2025-12-26,39843.48,2025-12-26 16:00:00
ACCT01215,2025-12-26,39159.5,2025-12-26 06:00:00
ACCT01216,2025-12-26,55200.98,2025-12-26 02:00:00
ACCT01217,2025-12-26,76742.31,2025-12-26 11:00:00
ACCT01218,2025-12-26,35806.77,2025-12-26 18:00:00
ACCT01219,2025-12-26,87315.73,2025-12-26 16:00:00
ACCT01220,2025-12-26,36062.72,2025-12-26 05:00:00
ACCT01221,2025-12-26,30033.6,2025-12-26 15:00:00
ACCT01222,2025-12-26,26094.8,2025-12-26 09:00:00
ACCT01222,2025-12-26,27722.81,2025-12-26 00:00:00
ACCT01223,2025-12-26,52589.36,2025-12-26 20:00:00
ACCT01223,2025-12-26,50653.07,2025-12-26 08:00:00
ACCT01224,2025-12-26,47721.71,2025-12-26 13:00:00
ACCT01224,2025-12-26,45766.11,2025-12-26 03:00:00
ACCT01225,2025-12-26,71509.93,2025-12-26 12:00:00
ACCT01226,2025-12-26,17534.24,2025-12-26 09:00:00
ACCT01226,2025-12-26,17256.7,2025-12-26 18:00:00
ACCT01227,2025-12-26,58493.62,2025-12-26 18:00:00
ACCT01228,2025-12-26,25672.85,2025-12-26 03:00:00
ACCT01228,2025-12-26,27445.14,2025-12-26 09:00:00
ACCT01229,2025-12-26,44576.52,2025-12-26 12:00:00
ACCT01229,2025-12-26,46552.1,2025-12-26 23:00:00
ACCT01230,2025-12-26,24701.52,2025-12-26 21:00:00
ACCT01231,2025-12-26,7879.86,2025-12-26 04:00:00
ACCT01231,2025-12-26,8462.26,2025-12-26 13:00:00
ACCT01232,2025-12-26,41833.37,2025-12-26 02:00:00
ACCT01232,2025-12-26,42936.77,2025-12-26 01:00:00
ACCT01233,2025-12-26,63567.27,2025-12-26 14:00:00
ACCT01233,2025-12-26,67050.71,2025-12-26 05:00:00
ACCT01234,2025-12-26,34845.81,2025-12-26 01:00:00
ACCT01234,2025-12-26,34487.09,2025-12-26 06:00:00
ACCT01235,2025-12-26,61684.39,2025-12-26 05:00:00
ACCT01235,2025-12-26,60810.37,2025-12-26 14:00:00
ACCT01236,2025-12-26,76356.84,2025-12-26 08:00:00
ACCT01237,2025-12-26,35847.21,2025-12-26 10:00:00
ACCT01237,2025-12-26,36737.52,2025-12-26 12:00:00
ACCT01238,2025-12-26,91145.07,2025-12-26 11:00:00
ACCT01239,2025-12-26,70885.83,2025-12-26 18:00:00
ACCT01240,2025-12-26,65497.14,2025-12-26 10:00:00
ACCT01241,2025-12-26,31128.31,2025-12-26 05:00:00
ACCT01241,2025-12-26,31444.74,2025-12-26 21:00:00
ACCT01242,2025-12-26,15654.35,2025-12-26 02:00:00
ACCT01242,2025-12-26,15999.52,2025-12-26 02:00:00
ACCT01243,2025-12-26,65156.47,2025-12-26 03:00:00
ACCT01243,2025-12-26,63442.87,2025-12-26 19:00:00
ACCT01245,2025-12-26,41885.11,2025-12-26 05:00:00
ACCT01246,2025-12-26,35484.67,2025-12-26 09:00:00
ACCT01247,2025-12-26,75316.9,2025-12-26 04:00:00
ACCT01248,2025-12-26,90584.02,2025-12-26 07:00:00
ACCT01249,2025-12-26,1436.69,2025-12-26 14:00:00
ACCT01249,2025-12-26,1467.59,2025-12-26 15:00:00
ACCT01250,2025-12-26,50126.1,2025-12-26 12:00:00
ACCT01250,2025-12-26,51319.38,2025-12-26 15:00:00
ACCT01251,2025-12-26,46715.61,2025-12-26 08:00:00
ACCT01252,2025-12-26,104622.19,2025-12-26 16:00:00
ACCT01252,2025-12-26,105731.98,2025-12-26 07:00:00
ACCT01253,2025-12-26,25847.18,2025-12-26 15:00:00
ACCT01253,2025-12-26,26164.05,2025-12-26 06:00:00
ACCT01254,2025-12-26,18892.53,2025-12-26 09:00:00
ACCT01255,2025-12-26,42301.08,2025-12-26 23:00:00
ACCT01256,2025-12-26,26671.58,2025-12-26 06:00:00
ACCT01257,2025-12-26,7728.17,2025-12-26 03:00:00
ACCT01257,2025-12-26,7428.31,2025-12-26 20:00:00
ACCT01258,2025-12-26,75245.45,2025-12-26 13:00:00
ACCT01259,2025-12-26,72106.38,2025-12-26 16:00:00
ACCT01259,2025-12-26,70016.14,2025-12-26 00:00:00
ACCT01260,2025-12-26,9879.3,2025-12-26 13:00:00
ACCT01260,2025-12-26,9680.8,2025-12-26 01:00:00
ACCT01261,2025-12-26,36931.07,2025-12-26 04:00:00
ACCT01262,2025-12-26,38638.14,2025-12-26 00:00:00
ACCT01262,2025-12-26,37500.12,2025-12-26 22:00:00
ACCT01263,2025-12-26,50569.44,2025-12-26 00:00:00
ACCT01263,2025-12-26,49059.03,2025-12-26 00:00:00
ACCT01264,2025-12-26,36079.1,2025-12-26 07:00:00
ACCT01265,2025-12-26,66380.07,2025-12-26 02:00:00
ACCT01266,2025-12-26,58042.41,2025-12-26 03:00:00
ACCT01266,2025-12-26,58395.71,2025-12-26 15:00:00
ACCT01267,2025-12-26,95837.47,2025-12-26 05:00:00
ACCT01267,2025-12-26,96216.57,2025-12-26 18:00:00
ACCT01268,2025-12-26,48044.07,2025-12-26 20:00:00
ACCT01269,2025-12-26,71645.04,2025-12-26 23:00:00
ACCT01270,2025-12-26,62974.72,2025-12-26 10:00:00
ACCT01270,2025-12-26,59971.24,2025-12-26 15:00:00
ACCT01271,2025-12-26,32313.28,2025-12-26 04:00:00
ACCT01271,2025-12-26,31981.86,2025-12-26 23:00:00
ACCT01272,2025-12-26,42793.12,2025-12-26 23:00:00
ACCT01275,2025-12-26,1134.11,2025-12-26 09:00:00
ACCT01276,2025-12-26,47276.32,2025-12-26 05:00:00
ACCT01277,2025-12-26,51344.01,2025-12-26 19:00:00
ACCT01278,2025-12-26,14462.7,2025-12-26 03:00:00
ACCT01278,2025-12-26,14484.38,2025-12-26 21:00:00
ACCT01279,2025-12-26,98263.93,2025-12-26 21:00:00
ACCT01279,2025-12-26,95077.33,2025-12-26 18:00:00
ACCT01280,2025-12-26,26526.67,2025-12-26 17:00:00
ACCT01281,2025-12-26,34299.75,2025-12-26 19:00:00
ACCT01282,2025-12-26,15935.62,2025-12-26 23:00:00
ACCT01284,2025-12-26,45778.73,2025-12-26 08:00:00
ACCT01285,2025-12-26,66512.01,2025-12-26 04:00:00
ACCT01285,2025-12-26,65737.17,2025-12-26 11:00:00
ACCT01286,2025-12-26,708.02,2025-12-26 15:00:00
ACCT01286,2025-12-26,713.65,2025-12-26 04:00:00
ACCT01287,2025-12-26,50949.46,2025-12-26 04:00:00
ACCT01287,2025-12-26,50625.1,2025-12-26 10:00:00
ACCT01288,2025-12-26,33767.7,2025-12-26 10:00:00
ACCT01288,2025-12-26,33249.16,2025-12-26 03:00:00
ACCT01289,2025-12-26,30280.17,2025-12-26 18:00:00
ACCT01289,2025-12-26,29246.15,2025-12-26 05:00:00
ACCT01290,2025-12-26,35230.06,2025-12-26 03:00:00
ACCT01290,2025-12-26,34746.3,2025-12-26 21:00:00
ACCT01291,2025-12-26,71020.21,2025-12-26 22:00:00
ACCT01291,2025-12-26,74764.19,2025-12-26 02:00:00
ACCT01292,2025-12-26,39478.62,2025-12-26 12:00:00
ACCT01292,2025-12-26,40035.32,2025-12-26 09:00:00
ACCT01293,2025-12-26,29551.38,2025-12-26 07:00:00
ACCT01293,2025-12-26,27992.32,2025-12-26 13:00:00
ACCT01294,2025-12-26,11920.57,2025-12-26 00:00:00
ACCT01294,2025-12-26,12047.09,2025-12-26 10:00:00
ACCT01295,2025-12-26,44030.74,2025-12-26 04:00:00
ACCT01295,2025-12-26,45165.84,2025-12-26 12:00:00
ACCT01296,2025-12-26,70622.07,2025-12-26 15:00:00
ACCT01296,2025-12-26,66863.87,2025-12-26 21:00:00
ACCT01298,2025-12-26,52199.44,2025-12-26 06:00:00
ACCT01299,2025-12-26,83476.22,2025-12-26 14:00:00
ACCT01300,2025-12-26,54394.91,2025-12-26 18:00:00
ACCT01301,2025-12-26,27294.53,2025-12-26 02:00:00
ACCT01302,2025-12-26,81996.24,2025-12-26 10:00:00
ACCT01302,2025-12-26,81699.49,2025-12-26 01:00:00
ACCT01303,2025-12-26,51104.99,2025-12-26 13:00:00
ACCT01303,2025-12-26,49694.91,2025-12-26 21:00:00
ACCT01304,2025-12-26,46133.77,2025-12-26 02:00:00
ACCT01304,2025-12-26,46038.09,2025-12-26 14:00:00
ACCT01305,2025-12-26,80360.99,2025-12-26 11:00:00
ACCT01305,2025-12-26,78495.61,2025-12-26 19:00:00
ACCT01306,2025-12-26,41241.02,2025-12-26 19:00:00
ACCT01307,2025-12-26,65633.71,2025-12-26 13:00:00
ACCT01307,2025-12-26,63548.86,2025-12-26 12:00:00
ACCT01308,2025-12-26,73293.26,2025-12-26 04:00:00
ACCT01309,2025-12-26,28146.34,2025-12-26 09:00:00
ACCT01310,2025-12-26,57662.65,2025-12-26 09:00:00
ACCT01310,2025-12-26,55609.16,2025-12-26 21:00:00
ACCT01311,2025-12-26,82832.83,2025-12-26 06:00:00
ACCT01312,2025-12-26,83423.42,2025-12-26 09:00:00
ACCT01312,2025-12-26,81065.25,2025-12-26 13:00:00
ACCT01313,2025-12-26,96950.09,2025-12-26 03:00:00
ACCT01314,2025-12-26,38910.8,2025-12-26 08:00:00
ACCT01314,2025-12-26,39660.7,2025-12-26 08:00:00
ACCT01315,2025-12-26,73256.79,2025-12-26 03:00:00
ACCT01316,2025-12-26,81041.06,2025-12-26 04:00:00
ACCT01317,2025-12-26,60565.99,2025-12-26 18:00:00
ACCT01318,2025-12-26,11077.93,2025-12-26 16:00:00
ACCT01318,2025-12-26,10987.83,2025-12-26 23:00:00
ACCT01319,2025-12-26,56993.17,2025-12-26 08:00:00
ACCT01320,2025-12-26,37679.46,2025-12-26 14:00:00
ACCT01320,2025-12-26,38058.17,2025-12-26 01:00:00
ACCT01321,2025-12-26,97996.01,2025-12-26 11:00:00
ACCT01322,2025-12-26,51479.83,2025-12-26 10:00:00
ACCT01323,2025-12-26,12423.16,2025-12-26 06:00:00
ACCT01324,2025-12-26,69469.28,2025-12-26 03:00:00
ACCT01325,2025-12-26,80441.35,2025-12-26 06:00:00
ACCT01326,2025-12-26,35986.91,2025-12-26 06:00:00
ACCT01326,2025-12-26,36672.4,2025-12-26 13:00:00
ACCT01327,2025-12-26,79094.26,2025-12-26 22:00:00
ACCT01328,2025-12-26,86699.23,2025-12-26 02:00:00
ACCT01328,2025-12-26,84701.55,2025-12-26 02:00:00
ACCT01330,2025-12-26,60191.21,2025-12-26 12:00:00
ACCT01331,2025-12-26,58287.16,2025-12-26 06:00:00
ACCT01332,2025-12-26,22266.04,2025-12-26 20:00:00
ACCT01332,2025-12-26,21946.29,2025-12-26 11:00:00
ACCT01333,2025-12-26,37087.33,2025-12-26 06:00:00
ACCT01333,2025-12-26,35293.57,2025-12-26 20:00:00
ACCT01334,2025-12-26,18739.99,2025-12-26 03:00:00
ACCT01335,2025-12-26,104005.92,2025-12-26 17:00:00
ACCT01335,2025-12-26,102142.31,2025-12-26 04:00:00
ACCT01336,2025-12-26,77575.76,2025-12-26 17:00:00
ACCT01337,2025-12-26,41424.16,2025-12-26 20:00:00
ACCT01338,2025-12-26,20319.52,2025-12-26 17:00:00
ACCT01338,2025-12-26,20890.46,2025-12-26 05:00:00
ACCT01339,2025-12-26,22800.96,2025-12-26 03:00:00
ACCT01339,2025-12-26,23406.16,2025-12-26 13:00:00
ACCT01340,2025-12-26,32619.02,2025-12-26 21:00:00
ACCT01341,2025-12-26,34339.08,2025-12-26 05:00:00
ACCT01342,2025-12-26,73892.39,2025-12-26 19:00:00
ACCT01342,2025-12-26,71971.72,2025-12-26 03:00:00
ACCT01343,2025-12-26,38932.63,2025-12-26 23:00:00
ACCT01343,2025-12-26,39235.9,2025-12-26 03:00:00
ACCT01344,2025-12-26,97217.41,2025-12-26 16:00:00
ACCT01345,2025-12-26,35715.74,2025-12-26 07:00:00
ACCT01345,2025-12-26,36610.16,2025-12-26 22:00:00
ACCT01347,2025-12-26,33363.53,2025-12-26 02:00:00
ACCT01347,2025-12-26,32279.1,2025-12-26 13:00:00
ACCT01348,2025-12-26,31342.85,2025-12-26 07:00:00
ACCT01349,2025-12-26,91789.38,2025-12-26 00:00:00
ACCT01350,2025-12-26,92617.79,2025-12-26 22:00:00
ACCT01350,2025-12-26,93190.7,2025-12-26 12:00:00
ACCT01351,2025-12-26,51336.26,2025-12-26 15:00:00
ACCT01351,2025-12-26,53982.37,2025-12-26 15:00:00
ACCT01353,2025-12-26,19074.25,2025-12-26 11:00:00
ACCT01354,2025-12-26,76582.8,2025-12-26 05:00:00
ACCT01355,2025-12-26,66938.84,2025-12-26 16:00:00
ACCT01357,2025-12-26,18878.44,2025-12-26 21:00:00
ACCT01357,2025-12-26,18630.57,2025-12-26 19:00:00
ACCT01358,2025-12-26,49310.25,2025-12-26 19:00:00
ACCT01358,2025-12-26,50470.9,2025-12-26 04:00:00
ACCT01359,2025-12-26,53500.99,2025-12-26 17:00:00
ACCT01360,2025-12-26,71371.34,2025-12-26 06:00:00
ACCT01360,2025-12-26,70758.36,2025-12-26 03:00:00
ACCT01361,2025-12-26,17669.16,2025-12-26 17:00:00
ACCT01361,2025-12-26,17719.52,2025-12-26 20:00:00
ACCT01362,2025-12-26,44717.49,2025-12-26 22:00:00
ACCT01362,2025-12-26,46978.09,2025-12-26 12:00:00
ACCT01363,2025-12-26,48347.8,2025-12-26 08:00:00
ACCT01363,2025-12-26,46501.09,2025-12-26 03:00:00
ACCT01364,2025-12-26,27723.98,2025-12-26 11:00:00
ACCT01365,2025-12-26,96253.83,2025-12-26 14:00:00
ACCT01366,2025-12-26,85202.09,2025-12-26 00:00:00
ACCT01366,2025-12-26,84747.91,2025-12-26 03:00:00
ACCT01368,2025-12-26,63793.68,2025-12-26 22:00:00
ACCT01368,2025-12-26,64435.06,2025-12-26 23:00:00
ACCT01369,2025-12-26,58074.09,2025-12-26 19:00:00
ACCT01369,2025-12-26,62046.56,2025-12-26 04:00:00
ACCT01370,2025-12-26,53267.01,2025-12-26 09:00:00
ACCT01370,2025-12-26,52707.43,2025-12-26 13:00:00
ACCT01371,2025-12-26,27451.98,2025-12-26 02:00:00
ACCT01372,2025-12-26,31303.77,2025-12-26 21:00:00
ACCT01372,2025-12-26,32911.29,2025-12-26 19:00:00
ACCT01373,2025-12-26,43721.75,2025-12-26 13:00:00
ACCT01373,2025-12-26,44726.94,2025-12-26 01:00:00
ACCT01374,2025-12-26,55160.91,2025-12-26 20:00:00
ACCT01375,2025-12-26,58104.02,2025-12-26 16:00:00
ACCT01375,2025-12-26,58226.24,2025-12-26 03:00:00
ACCT01376,2025-12-26,47732.39,2025-12-26 19:00:00
ACCT01377,2025-12-26,38153.05,2025-12-26 06:00:00
ACCT01377,2025-12-26,39399.28,2025-12-26 09:00:00
ACCT01378,2025-12-26,93844.85,2025-12-26 17:00:00
ACCT01379,2025-12-26,40125.54,2025-12-26 03:00:00
ACCT01379,2025-12-26,40932.84,2025-12-26 14:00:00
ACCT01380,2025-12-26,18036.19,2025-12-26 16:00:00
ACCT01380,2025-12-26,17967.41,2025-12-26 12:00:00
ACCT01381,2025-12-26,65257.75,2025-12-26 22:00:00
ACCT01382,2025-12-26,49236.99,2025-12-26 22:00:00
ACCT01382,2025-12-26,49963.48,2025-12-26 13:00:00
ACCT01383,2025-12-26,41651.77,2025-12-26 15:00:00
ACCT01383,2025-12-26,41379.21,2025-12-26 14:00:00
ACCT01384,2025-12-26,78817.65,2025-12-26 13:00:00
ACCT01385,2025-12-26,64941.43,2025-12-26 20:00:00
ACCT01385,2025-12-26,62322.19,2025-12-26 10:00:00
ACCT01387,2025-12-26,18453.33,2025-12-26 19:00:00
ACCT01387,2025-12-26,17446.74,2025-12-26 11:00:00
ACCT01388,2025-12-26,43246.21,2025-12-26 18:00:00
ACCT01389,2025-12-26,49780.58,2025-12-26 21:00:00
ACCT01389,2025-12-26,48291.1,2025-12-26 08:00:00
ACCT01390,2025-12-26,88327.71,2025-12-26 01:00:00
ACCT01390,2025-12-26,91007.89,2025-12-26 23:00:00
ACCT01391,2025-12-26,55589.81,2025-12-26 16:00:00
ACCT01391,2025-12-26,53969.21,2025-12-26 22:00:00
ACCT01392,2025-12-26,61766.87,2025-12-26 18:00:00
ACCT01392,2025-12-26,62189.68,2025-12-26 19:00:00
ACCT01393,2025-12-26,13684.36,2025-12-26 02:00:00
ACCT01393,2025-12-26,13048.34,2025-12-26 18:00:00
ACCT01394,2025-12-26,70238.67,2025-12-26 02:00:00
ACCT01395,2025-12-26,76282.73,2025-12-26 23:00:00
ACCT01395,2025-12-26,80147.52,2025-12-26 01:00:00
ACCT01396,2025-12-26,76265.88,2025-12-26 12:00:00
ACCT01396,2025-12-26,74334.67,2025-12-26 04:00:00
ACCT01397,2025-12-26,80370.31,2025-12-26 01:00:00
ACCT01397,2025-12-26,79177.83,2025-12-26 11:00:00
ACCT01398,2025-12-26,54048.97,2025-12-26 22:00:00
ACCT01401,2025-12-26,33664.88,2025-12-26 14:00:00
ACCT01401,2025-12-26,34611.15,2025-12-26 00:00:00
ACCT01402,2025-12-26,94034.8,2025-12-26 14:00:00
ACCT01404,2025-12-26,257.65,2025-12-26 07:00:00
ACCT01404,2025-12-26,250.78,2025-12-26 14:00:00
ACCT01405,2025-12-26,21015.76,2025-12-26 19:00:00
ACCT01405,2025-12-26,20878.94,2025-12-26 02:00:00
ACCT01406,2025-12-26,46637.51,2025-12-26 12:00:00
ACCT01407,2025-12-26,91491.33,2025-12-26 03:00:00
ACCT01407,2025-12-26,90451.51,2025-12-26 09:00:00
ACCT01409,2025-12-26,53018.41,2025-12-26 07:00:00
ACCT01411,2025-12-26,27127.05,2025-12-26 13:00:00
ACCT01411,2025-12-26,25350.64,2025-12-26 23:00:00
ACCT01412,2025-12-26,27847.79,2025-12-26 22:00:00
ACCT01413,2025-12-26,76661.88,2025-12-26 16:00:00
ACCT01414,2025-12-26,105364.46,2025-12-26 04:00:00
ACCT01415,2025-12-26,46867.02,2025-12-26 10:00:00
ACCT01416,2025-12-26,106562.57,2025-12-26 06:00:00
ACCT01417,2025-12-26,19863.9,2025-12-26 18:00:00
ACCT01418,2025-12-26,92461.99,2025-12-26 23:00:00
ACCT01418,2025-12-26,92837.42,2025-12-26 14:00:00
ACCT01419,2025-12-26,23379.38,2025-12-26 14:00:00
ACCT01419,2025-12-26,22063.19,2025-12-26 18:00:00
ACCT01420,2025-12-26,52014.24,2025-12-26 11:00:00
ACCT01421,2025-12-26,48399.03,2025-12-26 15:00:00
ACCT01421,2025-12-26,49905.58,2025-12-26 22:00:00
ACCT01422,2025-12-26,61586.73,2025-12-26 15:00:00
ACCT01424,2025-12-26,72529.02,2025-12-26 09:00:00
ACCT01424,2025-12-26,71559.76,2025-12-26 17:00:00
ACCT01425,2025-12-26,67794.76,2025-12-26 12:00:00
ACCT01425,2025-12-26,67509.63,2025-12-26 06:00:00
ACCT01427,2025-12-26,37734.59,2025-12-26 20:00:00
ACCT01429,2025-12-26,63738.62,2025-12-26 13:00:00
ACCT01429,2025-12-26,61059.01,2025-12-26 18:00:00
ACCT01430,2025-12-26,42021.48,2025-12-26 09:00:00
ACCT01431,2025-12-26,39545.84,2025-12-26 17:00:00
ACCT01432,2025-12-26,34519.34,2025-12-26 06:00:00
ACCT01433,2025-12-26,44900.38,2025-12-26 01:00:00
ACCT01434,2025-12-26,61521.58,2025-12-26 08:00:00
ACCT01434,2025-12-26,61519.91,2025-12-26 23:00:00
ACCT01435,2025-12-26,39248.94,2025-12-26 01:00:00
ACCT01435,2025-12-26,37400.0,2025-12-26 20:00:00
ACCT01436,2025-12-26,5122.82,2025-12-26 09:00:00
ACCT01437,2025-12-26,96535.51,2025-12-26 21:00:00
ACCT01438,2025-12-26,44673.23,2025-12-26 20:00:00
ACCT01438,2025-12-26,45520.1,2025-12-26 06:00:00
ACCT01439,2025-12-26,36155.32,2025-12-26 20:00:00
ACCT01439,2025-12-26,34777.79,2025-12-26 22:00:00
ACCT01440,2025-12-26,49161.36,2025-12-26 22:00:00
ACCT01441,2025-12-26,84154.45,2025-12-26 23:00:00
ACCT01441,2025-12-26,89065.57,2025-12-26 03:00:00
ACCT01442,2025-12-26,45083.86,2025-12-26 12:00:00
ACCT01443,2025-12-26,38350.72,2025-12-26 21:00:00
ACCT01444,2025-12-26,89739.39,2025-12-26 07:00:00
ACCT01445,2025-12-26,101459.57,2025-12-26 12:00:00
ACCT01446,2025-12-26,56053.17,2025-12-26 21:00:00
ACCT01446,2025-12-26,54023.68,2025-12-26 21:00:00
ACCT01447,2025-12-26,64096.53,2025-12-26 00:00:00
ACCT01448,2025-12-26,33688.74,2025-12-26 07:00:00
ACCT01449,2025-12-26,59681.77,2025-12-26 18:00:00
ACCT01450,2025-12-26,54075.31,2025-12-26 21:00:00
ACCT01450,2025-12-26,50852.53,2025-12-26 21:00:00
ACCT01451,2025-12-26,37742.16,2025-12-26 10:00:00
ACCT01451,2025-12-26,37105.66,2025-12-26 11:00:00
ACCT01452,2025-12-26,69581.93,2025-12-26 21:00:00
ACCT01452,2025-12-26,68192.67,2025-12-26 02:00:00
ACCT01453,2025-12-26,25536.97,2025-12-26 14:00:00
ACCT01454,2025-12-26,71061.4,2025-12-26 07:00:00
ACCT01456,2025-12-26,65419.8,2025-12-26 00:00:00
ACCT01456,2025-12-26,68114.69,2025-12-26 07:00:00
ACCT01457,2025-12-26,73229.58,2025-12-26 04:00:00
ACCT01457,2025-12-26,68089.32,2025-12-26 02:00:00
ACCT01458,2025-12-26,12079.87,2025-12-26 19:00:00
ACCT01458,2025-12-26,11545.97,2025-12-26 10:00:00
ACCT01459,2025-12-26,40202.17,2025-12-26 19:00:00
ACCT01460,2025-12-26,36504.29,2025-12-26 19:00:00
ACCT01461,2025-12-26,57107.04,2025-12-26 04:00:00
ACCT01461,2025-12-26,56007.08,2025-12-26 12:00:00
ACCT01462,2025-12-26,51077.71,2025-12-26 07:00:00
ACCT01463,2025-12-26,44335.62,2025-12-26 22:00:00
ACCT01464,2025-12-26,82200.29,2025-12-26 06:00:00
ACCT01464,2025-12-26,86860.75,2025-12-26 05:00:00
ACCT01465,2025-12-26,58231.29,2025-12-26 10:00:00
ACCT01465,2025-12-26,60281.6,2025-12-26 09:00:00
ACCT01466,2025-12-26,112949.77,2025-12-26 22:00:00
ACCT01467,2025-12-26,58679.83,2025-12-26 12:00:00
ACCT01467,2025-12-26,58421.59,2025-12-26 18:00:00
ACCT01468,2025-12-26,103092.92,2025-12-26 17:00:00
ACCT01469,2025-12-26,67311.73,2025-12-26 23:00:00
ACCT01469,2025-12-26,66149.57,2025-12-26 05:00:00
ACCT01470,2025-12-26,67171.17,2025-12-26 21:00:00
ACCT01471,2025-12-26,43471.27,2025-12-26 22:00:00
ACCT01472,2025-12-26,75686.91,2025-12-26 09:00:00
ACCT01472,2025-12-26,76255.45,2025-12-26 17:00:00
ACCT01473,2025-12-26,92115.68,2025-12-26 04:00:00
ACCT01473,2025-12-26,88521.6,2025-12-26 08:00:00
ACCT01474,2025-12-26,34838.97,2025-12-26 23:00:00
ACCT01475,2025-12-26,8359.8,2025-12-26 06:00:00
ACCT01475,2025-12-26,8822.26,2025-12-26 05:00:00
ACCT01476,2025-12-26,57715.49,2025-12-26 14:00:00
ACCT01477,2025-12-26,37173.29,2025-12-26 19:00:00
ACCT01477,2025-12-26,36348.44,2025-12-26 11:00:00
ACCT01479,2025-12-26,70787.93,2025-12-26 20:00:00
ACCT01479,2025-12-26,69948.28,2025-12-26 16:00:00
ACCT01480,2025-12-26,59043.8,2025-12-26 00:00:00
ACCT01481,2025-12-26,61583.92,2025-12-26 22:00:00
ACCT01482,2025-12-26,43772.12,2025-12-26 01:00:00
ACCT01482,2025-12-26,44219.48,2025-12-26 15:00:00
ACCT01483,2025-12-26,59453.02,2025-12-26 02:00:00
ACCT01484,2025-12-26,63321.66,2025-12-26 19:00:00
ACCT01485,2025-12-26,58953.97,2025-12-26 10:00:00
ACCT01485,2025-12-26,62078.97,2025-12-26 14:00:00
ACCT01486,2025-12-26,34326.05,2025-12-26 03:00:00
ACCT01486,2025-12-26,32112.79,2025-12-26 06:00:00
ACCT01487,2025-12-26,25389.91,2025-12-26 01:00:00
ACCT01487,2025-12-26,26312.41,2025-12-26 19:00:00
ACCT01488,2025-12-26,32312.26,2025-12-26 20:00:00
ACCT01488,2025-12-26,32247.86,2025-12-26 06:00:00
ACCT01489,2025-12-26,70290.39,2025-12-26 05:00:00
ACCT01490,2025-12-26,60266.15,2025-12-26 12:00:00
ACCT01490,2025-12-26,61889.09,2025-12-26 17:00:00
ACCT01491,2025-12-26,67010.12,2025-12-26 05:00:00
ACCT01492,2025-12-26,42642.54,2025-12-26 05:00:00
ACCT01492,2025-12-26,41993.42,2025-12-26 06:00:00
ACCT01493,2025-12-26,30381.4,2025-12-26 18:00:00
ACCT01495,2025-12-26,42424.92,2025-12-26 20:00:00
ACCT01495,2025-12-26,42630.42,2025-12-26 11:00:00
ACCT01496,2025-12-26,64068.15,2025-12-26 12:00:00
ACCT01496,2025-12-26,60219.55,2025-12-26 18:00:00
