account_id,customer_id,branch_id,product_id,open_date,status
ACCT01385,CUST01550,B018,P06,2025-02-04,ACTIVE
ACCT01386,CUST01722,B020,P02,2023-12-28,CLOSED
ACCT01387,CUST01911,B004,P05,2025-09-26,ACTIVE
ACCT01388,CUST01406,B016,P05,2022-09-29,ACTIVE
ACCT01389,CUST00269,B001,P04,2023-05-16,ACTIVE
ACCT01390,CUST00553,B017,P03,2021-12-08,ACTIVE
ACCT01391,CUST00727,B010,P02,2022-10-31,ACTIVE
ACCT01392,CUST00305,B018,P05,2024-07-02,ACTIVE
ACCT01393,CUST00115,B012,P01,2022-09-23,ACTIVE
ACCT01394,CUST01084,B012,P03,2024-12-07,ACTIVE
ACCT01395,CUST00982,B006,P03,2024-07-08,ACTIVE
ACCT01396,CUST01335,B009,P04,2024-12-02,ACTIVE
ACCT01397,CUST01710,B008,P02,2022-01-06,ACTIVE
ACCT01398,CUST01183,B018,P06,2025-07-21,ACTIVE
ACCT01399,CUST01022,B007,P03,2022-12-06,CLOSED
ACCT01400,CUST00218,B005,P01,2024-03-18,CLOSED
ACCT01401,CUST01075,B001,P06,2022-07-12,ACTIVE
ACCT01402,CUST01484,B012,P02,2022-12-21,ACTIVE
ACCT01403,CUST01450,B014,P04,2025-06-01,CLOSED
ACCT01404,CUST01661,B005,P03,2024-11-21,ACTIVE
ACCT01405,CUST01407,B001,P02,2024-06-26,ACTIVE
ACCT01406,CUST00003,B007,P01,2024-09-28,ACTIVE
ACCT01407,CUST00064,B008,P06,2023-07-20,ACTIVE
ACCT01408,CUST00770,B013,P06,2024-11-07,CLOSED
ACCT01409,CUST01268,B018,P05,2023-07-19,ACTIVE
ACCT01410,CUST01875,B004,P06,2023-02-03,CLOSED
ACCT01411,CUST00367,B020,P04,2023-07-22,ACTIVE
ACCT01412,CUST00244,B016,P06,2024-02-28,ACTIVE
ACCT01413,CUST00577,B013,P02,2022-09-03,ACTIVE
ACCT01414,CUST00673,B006,P02,2023-12-07,ACTIVE
ACCT01415,CUST00969,B015,P05,2025-06-11,ACTIVE
ACCT01416,CUST01773,B009,P06,2024-01-16,ACTIVE
ACCT01417,CUST01964,B015,P02,2022-07-05,ACTIVE
ACCT01418,CUST01237,B002,P06,2023-01-15,ACTIVE
ACCT01419,CUST00956,B011,P02,2024-07-27,ACTIVE
ACCT01420,CUST01778,B007,P06,2024-08-25,ACTIVE
ACCT01421,CUST01700,B004,P01,2023-09-19,ACTIVE
ACCT01422,CUST00274,B009,P05,2025-03-05,ACTIVE
ACCT01423,CUST01667,B016,P02,2023-08-20,CLOSED
ACCT01424,CUST00308,B006,P04,2021-12-08,ACTIVE
ACCT01425,CUST01199,B008,P01,2025-03-17,ACTIVE
ACCT01426,CUST00541,B007,P04,2024-09-27,CLOSED
ACCT01427,CUST00046,B003,P01,2022-11-09,ACTIVE
ACCT01428,CUST01880,B001,P05,2023-04-25,CLOSED
ACCT01429,CUST00766,B010,P06,2023-06-25,ACTIVE
ACCT01430,CUST01234,B018,P01,2024-05-24,ACTIVE
ACCT01431,CUST00481,B019,P03,2021-11-21,ACTIVE
ACCT01432,CUST01790,B018,P02,2022-02-01,ACTIVE
ACCT01433,CUST00661,B010,P06,2021-12-26,ACTIVE
ACCT01434,CUST00270,B020,P04,2022-02-06,ACTIVE
ACCT01435,CUST01654,B010,P06,2022-01-31,ACTIVE
ACCT01436,CUST00957,B001,P01,2025-01-27,ACTIVE
ACCT01437,CUST00588,B017,P01,2023-01-02,ACTIVE
ACCT01438,CUST01426,B006,P05,2024-06-26,ACTIVE
ACCT01439,CUST00593,B014,P05,2022-07-15,ACTIVE
ACCT01440,CUST01101,B010,P06,2025-03-20,ACTIVE
ACCT01441,CUST01959,B016,P02,2023-08-05,ACTIVE
ACCT01442,CUST00441,B004,P06,2023-04-25,ACTIVE
ACCT01443,CUST00281,B010,P02,2025-03-10,ACTIVE
ACCT01444,CUST00662,B002,P06,2022-09-25,ACTIVE
ACCT01445,CUST00649,B018,P06,2025-08-20,ACTIVE
ACCT01446,CUST01046,B015,P05,2022-10-10,ACTIVE
ACCT01447,CUST01524,B011,P05,2022-06-20,ACTIVE
ACCT01448,CUST01318,B010,P06,2025-01-18,ACTIVE
ACCT01449,CUST01114,B019,P02,2022-01-20,ACTIVE
ACCT01450,CUST00762,B006,P02,2022-05-22,ACTIVE
ACCT01451,CUST01347,B006,P01,2022-08-20,ACTIVE
ACCT01452,CUST00076,B002,P03,2025-01-21,ACTIVE
ACCT01453,CUST01890,B008,P05,2024-08-03,ACTIVE
ACCT01454,CUST00135,B009,P01,2022-08-05,ACTIVE
ACCT01455,CUST00923,B010,P01,2025-04-09,CLOSED
ACCT01456,CUST00767,B009,P05,2024-01-27,ACTIVE
ACCT01457,CUST00942,B001,P05,2024-10-13,ACTIVE
ACCT01458,CUST01978,B008,P06,2025-09-29,ACTIVE
ACCT01459,CUST00415,B017,P01,2022-11-01,ACTIVE
ACCT01460,CUST01532,B001,P03,2022-01-19,ACTIVE
ACCT01461,CUST01112,B019,P02,2022-07-06,ACTIVE
ACCT01462,CUST01641,B005,P03,2022-10-25,ACTIVE
ACCT01463,CUST01327,B012,P03,2022-05-07,ACTIVE
ACCT01464,CUST01616,B012,P02,2021-11-21,ACTIVE
ACCT01465,CUST00202,B008,P01,2024-06-01,ACTIVE
ACCT01466,CUST00484,B020,P02,2024-01-25,ACTIVE
ACCT01467,CUST01955,B016,P02,2024-12-29,ACTIVE
ACCT01468,CUST01822,B007,P02,2022-06-06,ACTIVE
ACCT01469,CUST01111,B012,P02,2022-04-04,ACTIVE
ACCT01470,CUST00056,B007,P05,2024-04-25,ACTIVE
ACCT01471,CUST00543,B017,P06,2024-10-30,ACTIVE
ACCT01472,CUST01231,B002,P01,2024-04-27,ACTIVE
ACCT01473,CUST01155,B012,P06,2024-12-10,ACTIVE
ACCT01474,CUST00505,B010,P01,2022-03-20,ACTIVE
ACCT01475,CUST00064,B008,P06,2022-02-15,ACTIVE
ACCT01476,CUST00759,B006,P03,2022-08-02,ACTIVE
ACCT01477,CUST01935,B003,P05,2022-05-10,ACTIVE
ACCT01478,CUST01687,B012,P02,2023-12-22,CLOSED
ACCT01479,CUST00551,B015,P04,2023-08-15,ACTIVE
ACCT01480,CUST00318,B003,P05,2024-05-11,ACTIVE
ACCT01481,CUST00308,B006,P01,2022-10-07,ACTIVE
ACCT01482,CUST01759,B012,P05,2023-06-19,ACTIVE
ACCT01483,CUST01837,B009,P06,2025-03-31,ACTIVE
ACCT01484,CUST01585,B016,P03,2024-03-19,ACTIVE
ACCT01485,CUST01722,B020,P02,2024-03-18,ACTIVE
ACCT01486,CUST01807,B013,P04,2024-07-01,ACTIVE
ACCT01487,CUST01780,B016,P01,2025-01-20,ACTIVE
ACCT01488,CUST00532,B004,P06,2024-01-11,ACTIVE
ACCT01489,CUST01323,B016,P04,2025-03-18,ACTIVE
ACCT01490,CUST01648,B014,P06,2022-07-16,ACTIVE
ACCT01491,CUST00902,B015,P05,2024-03-23,ACTIVE
ACCT01492,CUST01021,B006,P01,2024-10-15,ACTIVE
ACCT01493,CUST01758,B018,P04,2024-09-24,ACTIVE
ACCT01494,CUST00221,B015,P06,2021-12-11,CLOSED
ACCT01495,CUST01117,B008,P05,2022-08-27,ACTIVE
ACCT01496,CUST01995,B005,P04,2023-01-27,ACTIVE
ACCT01497,CUST00505,B010,P03,2025-09-10,ACTIVE
ACCT01498,CUST00729,B005,P06,2024-11-15,ACTIVE
ACCT01499,CUST00617,B011,P02,2023-08-16,ACTIVE
ACCT01500,CUST01429,B012,P03,2025-06-13,ACTIVE
ACCT01501,CUST01650,B014,P06,2023-09-02,ACTIVE
ACCT01502,CUST01914,B008,P02,2021-12-11,ACTIVE
ACCT01503,CUST00609,B001,P06,2023-03-07,ACTIVE
ACCT01504,CUST00773,B008,P03,2023-02-13,ACTIVE
ACCT01505,CUST01175,B002,P03,2023-05-07,ACTIVE
ACCT01506,CUST01042,B011,P06,2024-06-18,ACTIVE
ACCT01507,CUST00777,B008,P01,2024-01-13,ACTIVE
ACCT01508,CUST00525,B011,P03,2025-03-29,ACTIVE
ACCT01509,CUST01586,B006,P01,2024-05-26,CLOSED
ACCT01510,CUST00103,B017,P02,2022-07-09,ACTIVE
ACCT01511,CUST00734,B005,P06,2024-02-22,ACTIVE
ACCT01512,CUST00364,B020,P04,2025-09-08,CLOSED
ACCT01513,CUST00832,B005,P04,2021-12-13,ACTIVE
ACCT01514,CUST00305,B018,P06,2024-12-24,ACTIVE
ACCT01515,CUST00612,B012,P05,2021-11-26,CLOSED
ACCT01516,CUST00167,B006,P05,2025-01-17,ACTIVE
ACCT01517,CUST01580,B001,P05,2024-09-05,ACTIVE
ACCT01518,CUST01007,B010,P06,2025-09-15,ACTIVE
ACCT01519,CUST01211,B004,P06,2022-10-01,ACTIVE
ACCT01520,CUST00994,B020,P02,2022-01-14,CLOSED
ACCT01521,CUST01566,B005,P05,2021-11-29,ACTIVE
ACCT01522,CUST00377,B004,P05,2023-03-26,CLOSED
ACCT01523,CUST01173,B005,P06,2022-10-23,ACTIVE
ACCT01524,CUST01976,B001,P02,2025-04-29,ACTIVE
ACCT01525,CUST00763,B011,P02,2022-11-12,ACTIVE
ACCT01526,CUST01152,B005,P01,2023-05-18,ACTIVE
ACCT01527,CUST01879,B020,P02,2023-08-27,CLOSED
ACCT01528,CUST01229,B003,P03,2021-12-09,ACTIVE
ACCT01529,CUST00847,B017,P05,2025-01-31,ACTIVE
ACCT01530,CUST01335,B009,P04,2024-02-06,ACTIVE
ACCT01531,CUST00772,B010,P01,2022-03-17,ACTIVE
ACCT01532,CUST01023,B019,P02,2024-01-14,ACTIVE
ACCT01533,CUST00491,B017,P06,2022-11-09,ACTIVE
ACCT01534,CUST01222,B006,P01,2023-02-24,ACTIVE
ACCT01535,CUST00239,B011,P04,2025-06-04,ACTIVE
ACCT01536,CUST01388,B013,P05,2023-03-02,ACTIVE
ACCT01537,CUST01393,B004,P03,2025-02-22,ACTIVE
ACCT01538,CUST01212,B003,P06,2024-09-13,ACTIVE
ACCT01539,CUST01013,B002,P01,2025-03-06,ACTIVE
ACCT01540,CUST01183,B018,P02,2025-04-09,ACTIVE
ACCT01541,CUST00935,B016,P02,2023-06-11,ACTIVE
ACCT01542,CUST00433,B015,P04,2025-09-15,ACTIVE
ACCT01543,CUST01157,B004,P06,2024-05-05,ACTIVE
ACCT01544,CUST00700,B019,P04,2023-08-25,ACTIVE
ACCT01545,CUST01189,B012,P04,2024-09-21,ACTIVE
ACCT01546,CUST00413,B001,P03,2025-02-19,CLOSED
ACCT01547,CUST00828,B016,P06,2023-04-14,ACTIVE
ACCT01548,CUST01557,B018,P03,2023-04-25,ACTIVE
ACCT01549,CUST01903,B009,P06,2024-08-19,ACTIVE
ACCT01550,CUST00452,B010,P03,2025-07-09,ACTIVE
ACCT01551,CUST00742,B016,P04,2023-11-21,ACTIVE
ACCT01552,CUST00503,B010,P02,2022-01-04,ACTIVE
ACCT01553,CUST00605,B012,P04,2022-01-06,CLOSED
ACCT01554,CUST01731,B006,P01,2023-05-21,ACTIVE
ACCT01555,CUST01954,B004,P04,2021-12-03,ACTIVE
ACCT01556,CUST00457,B007,P03,2023-07-04,ACTIVE
ACCT01557,CUST02000,B020,P06,2023-07-26,ACTIVE
ACCT01558,CUST00611,B008,P01,2025-08-17,ACTIVE
ACCT01559,CUST00510,B017,P03,2022-12-10,ACTIVE
ACCT01560,CUST00005,B018,P06,2024-06-02,ACTIVE
ACCT01561,CUST00070,B013,P03,2023-05-04,CLOSED
ACCT01562,CUST01236,B006,P06,2025-09-13,ACTIVE
ACCT01563,CUST00791,B007,P03,2024-03-01,ACTIVE
ACCT01564,CUST01273,B017,P04,2024-05-10,ACTIVE
ACCT01565,CUST00458,B015,P06,2022-11-17,ACTIVE
ACCT01566,CUST01819,B009,P03,2025-02-06,ACTIVE
ACCT01567,CUST01788,B001,P06,2024-05-11,ACTIVE
ACCT01568,CUST00544,B006,P04,2024-08-19,ACTIVE
ACCT01569,CUST00563,B004,P01,2022-12-06,ACTIVE
ACCT01570,CUST00934,B010,P02,2022-06-07,ACTIVE
ACCT01571,CUST01009,B006,P02,2024-06-17,ACTIVE
ACCT01572,CUST00570,B001,P04,2025-07-13,ACTIVE
ACCT01573,CUST00027,B006,P02,2024-12-04,ACTIVE
ACCT01574,CUST00338,B013,P05,2024-08-17,ACTIVE
ACCT01575,CUST01910,B018,P01,2023-08-13,ACTIVE
ACCT01576,CUST01501,B002,P03,2022-03-12,CLOSED
ACCT01577,CUST01993,B003,P02,2023-11-11,ACTIVE
ACCT01578,CUST00651,B003,P01,2022-11-20,ACTIVE
ACCT01579,CUST01465,B007,P01,2024-01-15,ACTIVE
ACCT01580,CUST01442,B011,P03,2024-03-04,CLOSED
ACCT01581,CUST01694,B012,P06,2023-05-27,ACTIVE
ACCT01582,CUST00499,B011,P01,2024-09-22,ACTIVE
ACCT01583,CUST01181,B020,P01,2022-01-16,ACTIVE
ACCT01584,CUST01979,B002,P02,2024-02-23,ACTIVE
ACCT01585,CUST01506,B019,P05,2025-03-07,ACTIVE
ACCT01586,CUST01728,B002,P03,2022-12-28,ACTIVE
ACCT01587,CUST00749,B002,P03,2025-02-13,ACTIVE
ACCT01588,CUST00541,B007,P01,2021-12-01,ACTIVE
ACCT01589,CUST01671,B004,P02,2023-11-21,ACTIVE
ACCT01590,CUST01857,B007,P03,2022-06-11,ACTIVE
ACCT01591,CUST00262,B015,P03,2024-05-30,ACTIVE
ACCT01592,CUST00514,B015,P02,2022-06-21,ACTIVE
ACCT01593,CUST01396,B010,P01,2025-01-05,ACTIVE
ACCT01594,CUST01844,B020,P05,2025-01-26,ACTIVE
ACCT01595,CUST00251,B005,P06,2024-09-04,ACTIVE
ACCT01596,CUST00524,B010,P04,2025-03-11,ACTIVE
ACCT01597,CUST01191,B006,P05,2022-04-11,ACTIVE
ACCT01598,CUST00597,B003,P06,2023-02-01,CLOSED
ACCT01599,CUST01115,B008,P02,2022-10-03,ACTIVE
ACCT01600,CUST01945,B012,P01,2025-01-11,ACTIVE
ACCT01601,CUST01629,B002,P05,2024-04-30,ACTIVE
ACCT01602,CUST01751,B016,P05,2023-10-19,ACTIVE
ACCT01603,CUST01141,B008,P04,2022-03-20,ACTIVE
ACCT01604,CUST01122,B009,P04,2025-05-14,ACTIVE
ACCT01605,CUST01305,B010,P05,2022-12-03,ACTIVE
ACCT01606,CUST00344,B001,P02,2022-05-21,ACTIVE
ACCT01607,CUST00725,B011,P02,2024-02-14,ACTIVE
ACCT01608,CUST00953,B004,P05,2025-05-28,ACTIVE
ACCT01609,CUST00369,B010,P06,2024-09-05,ACTIVE
ACCT01610,CUST00442,B014,P04,2022-12-21,ACTIVE
ACCT01611,CUST01129,B007,P05,2025-04-29,ACTIVE
ACCT01612,CUST01329,B017,P05,2023-08-05,ACTIVE
ACCT01613,CUST01999,B005,P04,2023-07-02,ACTIVE
ACCT01614,CUST01306,B013,P02,2024-09-18,ACTIVE
ACCT01615,CUST01021,B006,P05,2024-07-10,ACTIVE
ACCT01616,CUST01139,B016,P01,2022-11-14,ACTIVE
ACCT01617,CUST00366,B008,P06,2022-10-20,ACTIVE
ACCT01618,CUST00457,B007,P02,2024-02-01,ACTIVE
ACCT01619,CUST01776,B001,P05,2025-01-29,ACTIVE
ACCT01620,CUST00684,B009,P01,2022-10-03,ACTIVE
ACCT01621,CUST00445,B007,P01,2022-02-28,ACTIVE
ACCT01622,CUST00510,B017,P03,2024-12-31,ACTIVE
ACCT01623,CUST01064,B013,P01,2022-02-22,CLOSED
ACCT01624,CUST00684,B009,P02,2022-10-01,ACTIVE
ACCT01625,CUST01878,B002,P06,2023-10-19,ACTIVE
ACCT01626,CUST00601,B010,P03,2023-12-05,ACTIVE
ACCT01627,CUST01689,B013,P06,2022-09-01,ACTIVE
ACCT01628,CUST01219,B013,P02,2023-06-16,ACTIVE
ACCT01629,CUST01406,B016,P03,2023-12-05,CLOSED
ACCT01630,CUST01896,B011,P06,2025-09-08,ACTIVE
ACCT01631,CUST01886,B010,P02,2024-03-06,ACTIVE
ACCT01632,CUST01451,B001,P01,2022-09-25,ACTIVE
ACCT01633,CUST00949,B019,P05,2025-02-24,ACTIVE
ACCT01634,CUST01453,B015,P06,2023-08-09,CLOSED
ACCT01635,CUST01665,B018,P03,2022-03-27,ACTIVE
ACCT01636,CUST00845,B015,P05,2024-08-03,ACTIVE
ACCT01637,CUST01895,B018,P02,2023-12-05,ACTIVE
ACCT01638,CUST00483,B001,P05,2022-03-20,ACTIVE
ACCT01639,CUST00885,B014,P04,2024-11-15,ACTIVE
ACCT01640,CUST00425,B020,P06,2023-04-25,ACTIVE
ACCT01641,CUST01604,B003,P04,2025-03-22,ACTIVE
ACCT01642,CUST01819,B009,P04,2024-09-16,ACTIVE
ACCT01643,CUST00083,B020,P02,2024-09-08,ACTIVE
ACCT01644,CUST01375,B008,P06,2024-09-25,ACTIVE
ACCT01645,CUST01760,B004,P01,2024-01-03,ACTIVE
ACCT01646,CUST00817,B008,P02,2023-07-15,ACTIVE
ACCT01647,CUST00928,B016,P02,2025-05-10,ACTIVE
ACCT01648,CUST00102,B007,P04,2024-05-15,ACTIVE
ACCT01649,CUST00619,B006,P06,2023-06-28,ACTIVE
ACCT01650,CUST01837,B009,P05,2024-12-22,ACTIVE
ACCT01651,CUST00590,B007,P01,2022-05-13,ACTIVE
ACCT01652,CUST01541,B003,P04,2025-08-18,ACTIVE
ACCT01653,CUST01298,B008,P01,2022-02-18,ACTIVE
ACCT01654,CUST01462,B005,P02,2024-05-09,ACTIVE
ACCT01655,CUST01400,B004,P03,2024-12-11,ACTIVE
ACCT01656,CUST00205,B012,P05,2025-09-02,ACTIVE
ACCT01657,CUST00557,B005,P01,2025-02-24,ACTIVE
ACCT01658,CUST00452,B010,P03,2025-04-08,ACTIVE
ACCT01659,CUST01723,B002,P04,2022-08-04,ACTIVE
ACCT01660,CUST01104,B012,P02,2024-01-09,ACTIVE
ACCT01661,CUST01444,B008,P02,2024-05-18,ACTIVE
ACCT01662,CUST01346,B012,P06,2024-03-31,ACTIVE
ACCT01663,CUST01280,B020,P01,2025-08-17,ACTIVE
ACCT01664,CUST00598,B003,P01,2022-09-10,ACTIVE
ACCT01665,CUST01372,B018,P05,2023-06-02,ACTIVE
ACCT01666,CUST00874,B006,P02,2025-08-11,ACTIVE
ACCT01667,CUST01048,B001,P04,2024-12-02,ACTIVE
ACCT01668,CUST01933,B016,P03,2024-06-24,ACTIVE
ACCT01669,CUST01595,B019,P06,2023-08-04,ACTIVE
ACCT01670,CUST00271,B002,P06,2025-02-11,ACTIVE
ACCT01671,CUST00239,B011,P01,2024-06-27,ACTIVE
ACCT01672,CUST01665,B018,P03,2023-09-29,ACTIVE
ACCT01673,CUST00102,B007,P03,2025-01-30,ACTIVE
ACCT01674,CUST00273,B003,P01,2025-07-03,ACTIVE
ACCT01675,CUST01440,B017,P02,2023-05-06,ACTIVE
ACCT01676,CUST00151,B010,P05,2024-09-23,ACTIVE
ACCT01677,CUST00227,B007,P02,2022-01-02,ACTIVE
ACCT01678,CUST01213,B019,P05,2024-02-20,ACTIVE
ACCT01679,CUST01121,B008,P01,2024-03-23,ACTIVE
ACCT01680,CUST00963,B016,P06,2023-09-05,ACTIVE
ACCT01681,CUST01051,B012,P06,2025-04-26,ACTIVE
ACCT01682,CUST01309,B008,P02,2022-01-25,ACTIVE
ACCT01683,CUST00880,B008,P02,2023-07-23,ACTIVE
ACCT01684,CUST01737,B008,P04,2025-05-15,ACTIVE
ACCT01685,CUST01254,B007,P04,2024-03-08,ACTIVE
ACCT01686,CUST01964,B015,P03,2025-01-11,ACTIVE
ACCT01687,CUST01224,B016,P04,2023-10-08,ACTIVE
ACCT01688,CUST01607,B016,P04,2023-01-18,ACTIVE
ACCT01689,CUST01891,B018,P04,2022-05-16,ACTIVE
ACCT01690,CUST00966,B011,P03,2024-12-20,ACTIVE
ACCT01691,CUST01566,B005,P06,2024-05-14,ACTIVE
ACCT01692,CUST01282,B018,P05,2022-12-16,ACTIVE
ACCT01693,CUST01380,B017,P04,2022-10-05,ACTIVE
ACCT01694,CUST00706,B009,P02,2023-08-04,ACTIVE
ACCT01695,CUST01687,B012,P06,2023-05-20,ACTIVE
ACCT01696,CUST01382,B011,P06,2024-07-07,ACTIVE
ACCT01697,CUST00963,B016,P02,2023-09-20,ACTIVE
ACCT01698,CUST01188,B016,P01,2023-09-18,ACTIVE
ACCT01699,CUST01508,B006,P02,2025-02-16,ACTIVE
ACCT01700,CUST00492,B012,P03,2023-09-21,ACTIVE
ACCT01701,CUST00411,B001,P02,2024-02-04,ACTIVE
ACCT01702,CUST01998,B005,P05,2023-05-21,ACTIVE
ACCT01703,CUST01858,B018,P02,2025-06-07,ACTIVE
ACCT01704,CUST00891,B006,P01,2024-12-10,ACTIVE
ACCT01705,CUST01043,B018,P01,2023-05-14,ACTIVE
ACCT01706,CUST00721,B020,P06,2025-02-24,ACTIVE
ACCT01707,CUST00399,B012,P01,2023-01-27,ACTIVE
ACCT01708,CUST00484,B020,P02,2025-07-30,ACTIVE
ACCT01709,CUST01684,B002,P02,2025-04-21,ACTIVE
ACCT01710,CUST00243,B006,P01,2022-07-22,ACTIVE
ACCT01711,CUST01346,B012,P04,2024-11-27,ACTIVE
ACCT01712,CUST01377,B013,P04,2024-12-17,ACTIVE
ACCT01713,CUST01599,B008,P06,2024-01-25,ACTIVE
ACCT01714,CUST01637,B019,P06,2023-11-09,ACTIVE
ACCT01715,CUST01026,B010,P06,2025-09-02,ACTIVE
ACCT01716,CUST00677,B003,P02,2025-05-30,ACTIVE
ACCT01717,CUST00525,B011,P01,2022-05-11,ACTIVE
ACCT01718,CUST01778,B007,P05,2024-11-05,ACTIVE
ACCT01719,CUST01494,B010,P04,2021-12-07,CLOSED
ACCT01720,CUST01315,B006,P04,2022-08-22,ACTIVE
ACCT01721,CUST01588,B007,P03,2022-07-16,ACTIVE
ACCT01722,CUST00306,B015,P06,2024-06-21,ACTIVE
ACCT01723,CUST00814,B013,P02,2024-03-22,CLOSED
ACCT01724,CUST00563,B004,P05,2023-08-18,CLOSED
ACCT01725,CUST00026,B004,P02,2024-07-23,ACTIVE
ACCT01726,CUST00260,B018,P01,2024-07-08,ACTIVE
ACCT01727,CUST00333,B017,P06,2022-08-11,ACTIVE
ACCT01728,CUST01372,B018,P01,2023-02-13,ACTIVE
ACCT01729,CUST00804,B014,P06,2022-02-23,ACTIVE
ACCT01730,CUST01193,B009,P04,2024-10-27,ACTIVE
ACCT01731,CUST00151,B010,P03,2022-02-13,ACTIVE
ACCT01732,CUST00261,B017,P03,2025-02-19,ACTIVE
ACCT01733,CUST00559,B016,P03,2022-05-13,ACTIVE
ACCT01734,CUST01983,B003,P03,2025-08-03,ACTIVE
ACCT01735,CUST00941,B006,P02,2022-09-16,ACTIVE
ACCT01736,CUST00155,B016,P02,2022-05-26,ACTIVE
ACCT01737,CUST00055,B008,P03,2024-09-10,ACTIVE
ACCT01738,CUST00480,B003,P06,2025-07-25,ACTIVE
ACCT01739,CUST01217,B006,P01,2022-07-20,ACTIVE
ACCT01740,CUST01591,B019,P05,2023-01-13,ACTIVE
ACCT01741,CUST01751,B016,P03,2025-03-23,CLOSED
ACCT01742,CUST00468,B019,P01,2023-09-30,ACTIVE
ACCT01743,CUST00104,B002,P04,2022-12-10,ACTIVE
ACCT01744,CUST01121,B008,P04,2023-10-02,CLOSED
ACCT01745,CUST01178,B006,P06,2021-12-18,ACTIVE
ACCT01746,CUST01665,B018,P04,2022-12-03,ACTIVE
ACCT01747,CUST01193,B009,P02,2025-08-12,ACTIVE
ACCT01748,CUST00372,B014,P04,2023-01-27,ACTIVE
ACCT01749,CUST01748,B006,P01,2024-02-13,ACTIVE
ACCT01750,CUST00910,B004,P06,2023-02-24,ACTIVE
ACCT01751,CUST00453,B001,P06,2025-03-22,CLOSED
ACCT01752,CUST00887,B002,P02,2024-07-15,ACTIVE
ACCT01753,CUST01698,B017,P06,2024-12-15,ACTIVE
ACCT01754,CUST00636,B010,P02,2022-12-07,ACTIVE
ACCT01755,CUST00242,B011,P06,2022-05-02,ACTIVE
ACCT01756,CUST00853,B019,P03,2023-03-28,ACTIVE
ACCT01757,CUST00509,B011,P03,2024-02-12,ACTIVE
ACCT01758,CUST00083,B020,P04,2025-07-10,ACTIVE
ACCT01759,CUST01486,B011,P06,2023-07-29,ACTIVE
ACCT01760,CUST00273,B003,P05,2022-05-06,ACTIVE
ACCT01761,CUST00094,B015,P02,2022-07-26,ACTIVE
ACCT01762,CUST01990,B005,P04,2025-03-14,ACTIVE
ACCT01763,CUST01279,B007,P02,2024-01-05,ACTIVE
ACCT01764,CUST01905,B002,P01,2022-12-13,ACTIVE
ACCT01765,CUST00989,B010,P03,2024-10-17,ACTIVE
ACCT01766,CUST01906,B017,P02,2025-05-13,ACTIVE
ACCT01767,CUST01595,B019,P03,2023-10-07,ACTIVE
ACCT01768,CUST01067,B015,P02,2023-03-01,ACTIVE
ACCT01769,CUST01829,B013,P04,2024-04-23,ACTIVE
ACCT01770,CUST01943,B014,P04,2022-02-06,ACTIVE
ACCT01771,CUST01673,B020,P01,2022-07-23,ACTIVE
ACCT01772,CUST01350,B018,P03,2024-02-20,ACTIVE
ACCT01773,CUST01044,B019,P05,2021-12-06,ACTIVE
ACCT01774,CUST01145,B003,P03,2022-11-15,ACTIVE
ACCT01775,CUST00729,B005,P03,2023-08-26,ACTIVE
ACCT01776,CUST01072,B005,P04,2022-11-28,ACTIVE
ACCT01777,CUST00958,B008,P06,2025-07-04,ACTIVE
ACCT01778,CUST01480,B010,P06,2025-06-05,ACTIVE
ACCT01779,CUST00670,B008,P02,2022-08-08,ACTIVE
ACCT01780,CUST01781,B001,P01,2024-02-12,ACTIVE
ACCT01781,CUST01367,B007,P05,2023-07-05,ACTIVE
ACCT01782,CUST00213,B012,P02,2023-07-27,ACTIVE
ACCT01783,CUST00352,B008,P06,2025-03-22,ACTIVE
ACCT01784,CUST00194,B011,P04,2022-02-22,ACTIVE
ACCT01785,CUST01421,B012,P04,2025-02-18,ACTIVE
ACCT01786,CUST01355,B015,P06,2025-02-20,ACTIVE
ACCT01787,CUST01364,B003,P04,2023-04-26,ACTIVE
ACCT01788,CUST01342,B013,P03,2025-05-20,ACTIVE
ACCT01789,CUST00518,B011,P05,2023-01-08,ACTIVE
ACCT01790,CUST01160,B003,P06,2023-01-28,ACTIVE
ACCT01791,CUST01393,B004,P04,2025-07-13,ACTIVE
ACCT01792,CUST01266,B003,P04,2024-12-05,ACTIVE
ACCT01793,CUST00797,B012,P03,2022-07-24,ACTIVE
ACCT01794,CUST00952,B018,P05,2023-08-13,ACTIVE
ACCT01795,CUST01834,B016,P03,2023-05-03,CLOSED
ACCT01796,CUST01933,B016,P02,2025-06-11,ACTIVE
ACCT01797,CUST00843,B013,P01,2021-11-29,ACTIVE
ACCT01798,CUST01300,B014,P03,2022-03-08,ACTIVE
ACCT01799,CUST00021,B014,P02,2025-05-11,ACTIVE
ACCT01800,CUST00110,B003,P01,2024-01-28,ACTIVE
ACCT01801,CUST01750,B018,P04,2023-05-24,ACTIVE
ACCT01802,CUST01527,B004,P06,2024-04-16,ACTIVE
ACCT01803,CUST00079,B002,P01,2025-03-24,ACTIVE
ACCT01804,CUST00169,B009,P04,2023-10-30,CLOSED
ACCT01805,CUST00230,B007,P03,2024-10-28,ACTIVE
ACCT01806,CUST00020,B004,P04,2023-01-17,ACTIVE
ACCT01807,CUST01368,B016,P06,2024-11-04,CLOSED
ACCT01808,CUST00044,B015,P04,2023-10-04,ACTIVE
